anime_id,anime_url,title,synopsis,genres,type,studio,aired_date,episodes,members,rating_class
95390,https://myanimelist.net95390,Anime Legend Chronicles Vol. 9502,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 11],"Comedy, Drama, Thriller, Slice of Life",OVA,Studio_Alpha_239,"Sep 21, 1994",17.0,118833,Low
5118,https://myanimelist.net5118,Anime Legend Chronicles Vol. 9503,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 77],"Supernatural, Thriller, Adventure",Special,Studio_Alpha_147,Jun 1990,11.0,5737,High
11536,https://myanimelist.net11536,Anime Legend Chronicles Vol. 9504,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 85]",Thriller,OVA,,"Jun 03, 1998",22.0,68466,Low
26837,https://myanimelist.net26837,Anime Legend Chronicles Vol. 9505,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 54],Comedy,OVA,Ufotable,1994-05-15,16.0,3418,Low
32938,https://myanimelist.net32938,Anime Legend Chronicles Vol. 9506,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 92],"Slice of Life, Romance, Adventure, Comedy",TV,Studio_Alpha_159,Apr 2010,2.0,10343,Low
63693,https://myanimelist.net63693,Anime Legend Chronicles Vol. 9507,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 67],Supernatural,Movie,,Aug 2006,8.0,3866,Low
71580,https://myanimelist.net71580,Anime Legend Chronicles Vol. 9508,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 98],Slice of Life,Movie,Studio_Alpha_42,"May 11, 2017",21.0,85554,High
58208,https://myanimelist.net58208,Anime Legend Chronicles Vol. 9509,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 71],"Fantasy, Comedy, Thriller",TV,Studio_Alpha_211,"Sep 20, 2007",7.0,28794,Low
90386,https://myanimelist.net90386,Anime Legend Chronicles Vol. 9510,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 44],"Slice of Life, Romance, Action, Thriller",Movie,Studio_Alpha_169,1991-07-09,17.0,5945,Low
92754,https://myanimelist.net92754,Anime Legend Chronicles Vol. 9511,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 71],"Comedy, Sci-Fi, Slice of Life",TV,Studio_Alpha_31,May 1990,37.0,6550,Low
48804,https://myanimelist.net48804,Anime Legend Chronicles Vol. 9512,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 66],"Sci-Fi, Slice of Life, Adventure, Supernatural",TV,Studio_Alpha_87,2013-07-18,13.0,84948,Low
31670,https://myanimelist.net31670,Anime Legend Chronicles Vol. 9513,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 12],"Fantasy, Thriller, Sci-Fi",Movie,Studio Pierrot,Mar 2010,19.0,56663,Low
93989,https://myanimelist.net93989,Anime Legend Chronicles Vol. 9514,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 92],"Slice of Life, Sci-Fi, Adventure",TV,Studio_Alpha_317,2015-10-17,13.0,1429,Low
40636,https://myanimelist.net40636,Anime Legend Chronicles Vol. 9515,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 59],"Adventure, Fantasy, Action, Romance",Movie,,1993-11-07,27.0,15438,Low
88387,https://myanimelist.net88387,Anime Legend Chronicles Vol. 9516,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 80],Fantasy,Movie,Studio_Alpha_319,Jan 1999,10.0,456,Low
17774,https://myanimelist.net17774,Anime Legend Chronicles Vol. 9517,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 92]",Thriller,TV,Studio_Alpha_216,1992-10-24,9.0,131375,Low
91513,https://myanimelist.net91513,Anime Legend Chronicles Vol. 9518,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 24],Sci-Fi,Special,Sunrise,Oct 2006,6.0,213558,High
18708,https://myanimelist.net18708,Anime Legend Chronicles Vol. 9519,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 57],"Fantasy, Thriller, Romance",OVA,Studio_Alpha_217,2012-07-28,51.0,2390,Low
99469,https://myanimelist.net99469,Anime Legend Chronicles Vol. 9520,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 42]","Sci-Fi, Comedy",OVA,Studio_Alpha_22,Mar 2004,28.0,171296,High
16469,https://myanimelist.net16469,Anime Legend Chronicles Vol. 9521,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 44]",Romance,OVA,Studio_Alpha_260,Feb 2012,4.0,1498,Low
68079,https://myanimelist.net68079,Anime Legend Chronicles Vol. 9522,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 49]","Drama, Supernatural, Slice of Life",TV,Studio_Alpha_27,2009-11-14,31.0,17172,Low
54615,https://myanimelist.net54615,Anime Legend Chronicles Vol. 9523,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 12],"Thriller, Action",Special,MAPPA,2003-09-01,16.0,22873,Low
74113,https://myanimelist.net74113,Anime Legend Chronicles Vol. 9524,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 82]","Romance, Thriller, Supernatural, Drama",Special,Studio_Alpha_186,"Mar 21, 2015",31.0,1480,Low
83698,https://myanimelist.net83698,Anime Legend Chronicles Vol. 9525,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 40]","Comedy, Fantasy, Supernatural",TV,Studio_Alpha_133,May 2018,33.0,6100,Low
75200,https://myanimelist.net75200,Anime Legend Chronicles Vol. 9526,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 42],"Action, Drama",TV,Studio_Alpha_274,"Nov 26, 2006",8.0,26906,Low
74552,https://myanimelist.net74552,Anime Legend Chronicles Vol. 9527,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 95],Sci-Fi,Special,Studio_Alpha_182,2020-01-23,15.0,391,Low
88336,https://myanimelist.net88336,Anime Legend Chronicles Vol. 9528,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 88]","Thriller, Slice of Life, Action, Drama",TV,Studio_Alpha_43,1993-11-27,17.0,396814,Low
28448,https://myanimelist.net28448,Anime Legend Chronicles Vol. 9529,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 77]","Supernatural, Adventure, Thriller",OVA,Studio_Alpha_261,Jun 1997,40.0,14996,Low
46189,https://myanimelist.net46189,Anime Legend Chronicles Vol. 9530,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 90],"Fantasy, Sci-Fi",TV,Studio_Alpha_218,1993-08-01,13.0,1150,High
14839,https://myanimelist.net14839,Anime Legend Chronicles Vol. 9531,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 77],Slice of Life,Movie,Studio_Alpha_188,2008-04-19,5.0,1862,High
33444,https://myanimelist.net33444,Anime Legend Chronicles Vol. 9532,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 29]","Supernatural, Drama, Romance, Adventure",Movie,Studio_Alpha_270,Sep 1998,43.0,81503,Low
85580,https://myanimelist.net85580,Anime Legend Chronicles Vol. 9533,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 51]","Action, Romance, Thriller",Special,,"Mar 12, 2009",18.0,45137,Low
86323,https://myanimelist.net86323,Anime Legend Chronicles Vol. 9534,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 63]",Thriller,Movie,Studio_Alpha_214,Jun 2010,7.0,29470,Low
83712,https://myanimelist.net83712,Anime Legend Chronicles Vol. 9535,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 53]","Comedy, Slice of Life",TV,Madhouse,2006-03-10,18.0,3434,High
93976,https://myanimelist.net93976,Anime Legend Chronicles Vol. 9536,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 71]",Romance,TV,Studio_Alpha_50,Jun 2019,10.0,14833,Low
71781,https://myanimelist.net71781,Anime Legend Chronicles Vol. 9537,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 33],"Comedy, Drama, Supernatural, Thriller",TV,Studio_Alpha_273,"Dec 09, 1998",80.0,14151,High
67694,https://myanimelist.net67694,Anime Legend Chronicles Vol. 9538,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 49]","Romance, Action",Movie,,"Feb 22, 2003",32.0,20296,Low
15051,https://myanimelist.net15051,Anime Legend Chronicles Vol. 9539,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 42],Slice of Life,TV,Studio_Alpha_236,2020-01-21,23.0,126038,Low
96499,https://myanimelist.net96499,Anime Legend Chronicles Vol. 9540,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 85],"Comedy, Romance, Sci-Fi, Thriller",TV,Studio_Alpha_44,Oct 2002,27.0,138035,High
76767,https://myanimelist.net76767,Anime Legend Chronicles Vol. 9541,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 90],Drama,Movie,Studio_Alpha_121,"Jan 25, 2010",14.0,2537,Low
91584,https://myanimelist.net91584,Anime Legend Chronicles Vol. 9542,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 95],"Romance, Adventure",TV,Studio_Alpha_112,"Jul 01, 1990",47.0,7002,Low
98033,https://myanimelist.net98033,Anime Legend Chronicles Vol. 9543,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 82]","Sci-Fi, Fantasy",OVA,Studio_Alpha_288,Mar 2011,16.0,63800,Low
1590,https://myanimelist.net1590,Anime Legend Chronicles Vol. 9544,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 55]","Slice of Life, Action",TV,Studio_Alpha_285,1990-01-01,34.0,25125,Low
51263,https://myanimelist.net51263,Anime Legend Chronicles Vol. 9545,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 58]",Supernatural,TV,Studio_Alpha_119,"Jun 25, 2017",10.0,2500000,Low
12248,https://myanimelist.net12248,Anime Legend Chronicles Vol. 9546,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 89],"Drama, Thriller",OVA,Studio_Alpha_38,Nov 2019,51.0,36527,Low
10541,https://myanimelist.net10541,Anime Legend Chronicles Vol. 9547,A comedic slice-of-life story about five high school girls starting their own rock band... containing cute moments and songs. [Episode ID: 41],"Action, Thriller",OVA,Studio_Alpha_218,2015-08-23,11.0,45852,High
68289,https://myanimelist.net68289,Anime Legend Chronicles Vol. 9548,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 15],"Sci-Fi, Drama",Movie,Studio Pierrot,2020-03-16,10.0,57702,Low
62759,https://myanimelist.net62759,Anime Legend Chronicles Vol. 9549,Space captain Jack navigates the dangerous outer rims of galaxy 9. Will he survive the alien invasion? Find out in 2026! [Episode ID: 55],Fantasy,TV,Studio_Alpha_266,"Jul 27, 1994",22.0,4821,Low
16621,https://myanimelist.net16621,Anime Legend Chronicles Vol. 9550,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 40],"Slice of Life, Fantasy, Action, Romance",Movie,Studio_Alpha_200,2011-02-20,13.0,15301,Low
75679,https://myanimelist.net75679,Anime Legend Chronicles Vol. 9551,"A thrilling psychological game where players must bet their memories to win millions. Trust no one, betray everyone. [Episode ID: 52]","Adventure, Supernatural, Sci-Fi, Thriller",OVA,Studio_Alpha_214,2019-03-17,21.0,3476,Low
72603,https://myanimelist.net72603,Anime Legend Chronicles Vol. 9552,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 39],"Adventure, Thriller",TV,Madhouse,Jan 2003,16.0,2500000,Low
92898,https://myanimelist.net92898,Anime Legend Chronicles Vol. 9553,An ancient curse awakens in modern-day Tokyo! A regular student inherits the powers of a dragon god to save his childhood friend. [Episode ID: 81],"Romance, Fantasy, Drama",TV,MAPPA,"Aug 01, 2002",12.0,498,Low
88681,https://myanimelist.net88681,Anime Legend Chronicles Vol. 9554,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 98]","Romance, Comedy, Slice of Life",Movie,Studio_Alpha_218,"Jul 03, 1995",6.0,11112,Low
34684,https://myanimelist.net34684,Anime Legend Chronicles Vol. 9555,"In a world devastated by magic, a young warrior seeks revenge against the dark lord. Along the way, friends are made and lost!! [Episode ID: 23]","Drama, Adventure, Fantasy",Movie,A-1 Pictures,"Jan 24, 2007",15.0,569059,Low
