age,nationality,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,growth_dynamic,growth_percentage,avg_minutes_per_match,goals_per_90,assists_per_90,total_contributions,points_per_90,contract_expiry,contract_ration,career_phase,player_role_cluster,investment_class
25,0,8,85,92,30,30,21,2941,78.84,1,0,1,7,8.235294117647058,98.03333333333333,0.9180550833049983,0.6426385583134988,51,1.5606936416184969,26,0.04,0,1,0
33,5,3,70,89,26,3,6,156,120.76,3,0,1,19,27.142857142857142,6.0,1.7307692307692308,3.4615384615384617,9,5.1923076923076925,36,0.09090909090909091,1,0,3
19,1,7,73,96,33,19,0,2073,7.88,2,0,1,23,31.506849315068493,62.81818181818182,0.824891461649783,0.0,19,0.824891461649783,21,0.10526315789473684,0,2,3
22,6,3,80,73,7,27,23,4063,70.41,1,0,2,7,-8.75,580.4285714285714,0.5980802362786118,0.5094757568299286,50,1.1075559931085406,23,0.045454545454545456,0,1,2
21,7,8,67,92,18,39,22,760,116.56,4,0,0,25,37.3134328358209,42.22222222222222,4.618421052631579,2.6052631578947367,61,7.223684210526316,25,0.19047619047619047,3,2,3
21,5,8,62,95,40,0,19,773,51.36,2,0,2,33,53.2258064516129,19.325,0.0,2.2121604139715396,19,2.2121604139715396,23,0.09523809523809523,0,0,3
38,5,3,87,81,25,39,0,1552,106.72,5,0,1,6,-6.896551724137931,62.08,2.26159793814433,0.0,39,2.26159793814433,43,0.13157894736842105,1,2,2
31,2,0,88,87,27,22,7,957,64.63,2,0,1,1,-1.1363636363636365,35.44444444444444,2.0689655172413794,0.658307210031348,29,2.7272727272727275,33,0.06451612903225806,2,2,0
39,0,2,82,77,3,12,22,253,136.69,4,1,1,5,-6.097560975609756,84.33333333333333,4.268774703557312,7.826086956521739,34,12.09486166007905,43,0.10256410256410256,1,1,2
33,3,4,77,74,30,15,7,1569,11.38,4,1,1,3,-3.896103896103896,52.3,0.8604206500956023,0.4015296367112811,22,1.2619502868068835,37,0.12121212121212122,1,2,2
25,6,1,94,80,15,25,9,3218,165.27,2,0,2,14,-14.893617021276595,214.53333333333333,0.6991920447482909,0.2517091361093847,34,0.9509011808576755,27,0.08,0,1,2
19,5,4,72,70,50,30,0,4213,31.3,4,1,0,2,-2.7777777777777777,84.26,0.6408734868264895,0.0,30,0.6408734868264895,23,0.21052631578947367,3,1,2
36,2,6,71,75,9,0,20,3236,28.96,1,0,1,4,5.633802816901409,359.55555555555554,0.0,0.5562422744128553,20,0.5562422744128553,37,0.027777777777777776,2,1,2
33,4,6,64,67,37,16,24,807,151.4,2,1,0,3,4.6875,21.81081081081081,1.7843866171003717,2.6765799256505574,40,4.4609665427509295,35,0.06060606060606061,2,0,2
26,1,8,70,92,47,15,20,1781,156.54,2,0,0,22,31.428571428571427,37.8936170212766,0.7580011229646265,1.0106681639528354,35,1.768669286917462,28,0.07692307692307693,0,2,3
19,1,6,70,79,9,36,13,1221,17.19,0,1,1,9,12.857142857142856,135.66666666666666,2.6535626535626538,0.9582309582309582,49,3.611793611793612,19,0.0,0,1,2
34,3,0,90,77,44,9,13,3663,163.62,5,1,1,13,-14.444444444444443,83.25,0.22113022113022113,0.3194103194103194,22,0.5405405405405406,39,0.14705882352941177,1,1,2
34,0,2,90,81,8,37,9,3200,49.56,2,1,1,9,-10.0,400.0,1.040625,0.253125,46,1.29375,36,0.058823529411764705,2,1,2
33,2,6,72,71,38,30,18,879,111.54,0,0,2,1,-1.3888888888888888,23.13157894736842,3.0716723549488054,1.8430034129692832,48,4.914675767918089,33,0.0,2,0,2
19,6,7,73,92,35,9,24,0,12.81,4,0,1,19,26.027397260273972,0.0,0.0,0.0,33,0.0,23,0.21052631578947367,3,0,3
19,0,2,84,77,50,33,15,166,68.83,5,0,1,7,-8.333333333333332,3.32,17.89156626506024,8.132530120481928,48,26.02409638554217,24,0.2631578947368421,3,0,2
22,1,0,92,81,35,5,8,2063,81.41,5,0,0,11,-11.956521739130435,58.94285714285714,0.21812893843916625,0.34900630150266604,13,0.5671352399418322,27,0.22727272727272727,3,2,2
29,0,4,92,79,18,27,19,2704,108.17,4,0,1,13,-14.130434782608695,150.22222222222223,0.8986686390532544,0.632396449704142,46,1.5310650887573964,33,0.13793103448275862,1,1,2
31,1,2,74,92,18,27,15,111,94.79,1,0,1,18,24.324324324324326,6.166666666666667,21.891891891891895,12.162162162162163,42,34.054054054054056,32,0.03225806451612903,2,0,3
25,0,2,75,79,11,12,19,3439,83.34,0,0,2,4,5.333333333333334,312.6363636363636,0.3140447804594359,0.49723756906077343,31,0.8112823495202093,25,0.0,0,1,2
20,3,4,65,75,12,11,7,1125,172.76,2,0,0,10,15.384615384615385,93.75,0.88,0.5599999999999999,18,1.44,22,0.1,0,1,2
30,7,0,84,95,24,39,6,2641,33.71,0,1,1,11,13.095238095238097,110.04166666666667,1.3290420295342673,0.20446800454373346,45,1.5335100340780006,30,0.0,2,1,2
21,3,6,74,68,35,1,10,1429,28.86,4,0,1,6,-8.108108108108109,40.82857142857143,0.06298110566829951,0.6298110566829951,11,0.6927921623512946,25,0.19047619047619047,3,2,2
18,3,8,63,98,24,7,20,2043,128.56,4,0,2,35,55.55555555555556,85.125,0.30837004405286345,0.8810572687224669,27,1.1894273127753305,22,0.2222222222222222,3,1,3
27,7,4,63,91,27,8,5,1634,13.88,1,1,2,28,44.44444444444444,60.51851851851852,0.4406364749082007,0.2753977968176255,13,0.7160342717258262,28,0.037037037037037035,0,2,3
25,7,4,89,74,41,7,14,670,87.18,5,0,0,15,-16.853932584269664,16.341463414634145,0.9402985074626866,1.8805970149253732,21,2.8208955223880596,30,0.2,3,0,2
19,5,4,93,94,52,2,18,3111,87.39,5,0,1,1,1.0752688172043012,59.82692307692308,0.057859209257473475,0.5207328833172614,20,0.5785920925747349,24,0.2631578947368421,3,2,0
25,5,4,86,84,38,8,13,1690,56.15,4,0,2,2,-2.3255813953488373,44.473684210526315,0.4260355029585799,0.6923076923076923,21,1.1183431952662721,29,0.16,3,2,2
19,2,6,90,93,29,12,14,3957,167.51,0,0,1,3,3.3333333333333335,136.44827586206895,0.27293404094010615,0.31842304776345715,26,0.5913570887035633,19,0.0,0,1,0
18,6,3,91,93,4,8,5,964,51.22,5,0,0,2,2.197802197802198,241.0,0.7468879668049793,0.46680497925311204,13,1.2136929460580914,23,0.2777777777777778,3,1,0
28,6,3,68,87,16,30,23,280,52.28,2,0,1,19,27.941176470588236,17.5,9.642857142857142,7.392857142857143,53,17.035714285714285,30,0.07142857142857142,2,0,3
26,2,5,67,85,17,24,9,4446,42.56,2,0,1,18,26.865671641791046,261.52941176470586,0.48582995951417,0.18218623481781376,33,0.6680161943319838,28,0.07692307692307693,0,1,3
25,3,4,73,74,42,7,13,1966,26.67,0,0,1,1,1.36986301369863,46.80952380952381,0.32044760935910477,0.595116988809766,20,0.9155645981688708,25,0.0,0,2,2
31,3,4,92,76,46,30,15,2808,65.84,1,1,1,16,-17.391304347826086,61.04347826086956,0.9615384615384616,0.4807692307692308,45,1.442307692307692,32,0.03225806451612903,2,2,2
24,1,2,82,94,20,30,12,1964,122.72,2,0,1,12,14.634146341463413,98.2,1.374745417515275,0.5498981670061099,42,1.924643584521385,26,0.08333333333333333,0,1,2
21,1,3,80,97,21,16,10,3390,133.72,0,0,1,17,21.25,161.42857142857142,0.4247787610619469,0.2654867256637168,26,0.6902654867256637,21,0.0,0,1,1
27,6,6,71,82,38,18,24,822,146.51,0,1,1,11,15.492957746478872,21.63157894736842,1.9708029197080292,2.627737226277372,42,4.598540145985401,27,0.0,0,0,2
18,2,8,61,78,49,2,2,1437,35.96,4,0,1,17,27.86885245901639,29.3265306122449,0.12526096033402923,0.12526096033402923,4,0.25052192066805845,22,0.2222222222222222,3,0,1
31,4,5,72,86,5,29,7,2061,6.9,5,0,0,14,19.444444444444446,412.2,1.2663755458515285,0.3056768558951965,36,1.5720524017467248,36,0.16129032258064516,1,1,3
22,5,5,63,85,49,9,2,3865,175.46,4,0,1,22,34.92063492063492,78.87755102040816,0.20957309184993533,0.04657179818887452,11,0.2561448900388098,26,0.18181818181818182,3,1,3
24,4,6,79,65,15,28,1,4294,3.07,5,0,2,14,-17.72151898734177,286.26666666666665,0.5868653935724266,0.02095947834187238,29,0.607824871914299,29,0.20833333333333334,3,1,2
21,2,8,73,79,1,39,20,4036,172.94,1,0,2,6,8.21917808219178,4036.0,0.8696729435084242,0.44598612487611494,59,1.315659068384539,22,0.047619047619047616,0,1,2
32,1,2,89,86,50,17,13,1464,149.27,1,0,1,3,-3.3707865168539324,29.28,1.0450819672131149,0.7991803278688524,30,1.8442622950819672,33,0.03125,2,0,0
34,6,1,88,96,0,11,19,77,164.22,1,1,1,8,9.090909090909092,0.0,12.857142857142856,22.207792207792206,30,35.064935064935064,35,0.029411764705882353,2,0,0
22,6,3,67,97,29,22,20,2159,70.0,0,0,0,30,44.776119402985074,74.44827586206897,0.9170912459471978,0.8337193144974525,42,1.7508105604446502,22,0.0,0,1,3
21,1,4,71,87,42,10,21,3187,35.9,0,0,1,16,22.535211267605636,75.88095238095238,0.2823972387825541,0.5930342014433637,31,0.8754314402259179,21,0.0,0,1,3
32,4,6,85,66,51,8,14,1165,109.36,4,0,1,19,-22.35294117647059,22.84313725490196,0.6180257510729613,1.0815450643776825,22,1.6995708154506437,36,0.125,1,0,2
29,0,3,61,66,36,23,2,789,133.55,2,0,1,5,8.19672131147541,21.916666666666668,2.623574144486692,0.22813688212927755,25,2.8517110266159698,31,0.06896551724137931,2,0,2
21,0,4,73,93,47,24,0,1563,23.99,5,0,1,20,27.397260273972602,33.255319148936174,1.381957773512476,0.0,24,1.381957773512476,26,0.23809523809523808,3,2,3
29,1,1,65,67,22,24,14,1322,143.67,5,1,1,2,3.076923076923077,60.09090909090909,1.6338880484114977,0.9531013615733737,38,2.5869894099848714,34,0.1724137931034483,1,2,2
33,0,1,90,71,0,8,19,1502,37.94,1,0,0,19,-21.11111111111111,0.0,0.4793608521970706,1.1384820239680427,27,1.6178428761651131,34,0.030303030303030304,2,0,2
34,7,0,76,93,18,11,21,1491,88.76,5,1,0,17,22.36842105263158,82.83333333333333,0.6639839034205232,1.267605633802817,32,1.93158953722334,39,0.14705882352941177,1,1,1
24,2,1,84,87,45,10,1,1659,154.24,3,0,0,3,3.571428571428571,36.86666666666667,0.5424954792043399,0.054249547920433995,11,0.596745027124774,27,0.125,3,2,2
29,2,3,91,80,2,37,17,1315,35.22,1,1,1,11,-12.087912087912088,657.5,2.532319391634981,1.1634980988593155,54,3.6958174904942966,30,0.034482758620689655,2,1,2
35,1,7,71,95,1,27,0,3062,43.92,5,0,0,24,33.80281690140845,3062.0,0.7935989549314173,0.0,27,0.7935989549314173,40,0.14285714285714285,1,1,3
19,3,7,72,98,36,7,8,124,11.77,4,1,2,26,36.11111111111111,3.4444444444444446,5.080645161290322,5.806451612903226,15,10.887096774193548,23,0.21052631578947367,3,0,3
24,5,4,78,65,16,9,2,3062,26.82,5,0,0,13,-16.666666666666664,191.375,0.2645329849771391,0.05878510777269758,11,0.3233180927498367,29,0.20833333333333334,3,1,2
18,4,4,84,82,27,24,1,518,26.8,0,0,2,2,-2.380952380952381,19.185185185185187,4.1698841698841695,0.17374517374517376,25,4.343629343629344,18,0.0,0,0,2
24,1,0,90,79,17,35,3,2070,37.02,4,0,1,11,-12.222222222222221,121.76470588235294,1.5217391304347825,0.13043478260869565,38,1.6521739130434783,28,0.16666666666666666,3,1,2
29,0,7,84,81,32,8,15,4257,51.87,4,1,0,3,-3.571428571428571,133.03125,0.16913319238900634,0.31712473572938693,23,0.4862579281183932,33,0.13793103448275862,1,1,2
29,4,4,75,74,14,7,21,2676,146.79,4,0,2,1,-1.3333333333333335,191.14285714285714,0.23542600896860988,0.7062780269058296,28,0.9417040358744395,33,0.13793103448275862,1,1,2
17,3,1,82,84,21,2,0,2553,164.88,3,0,0,2,2.4390243902439024,121.57142857142857,0.07050528789659224,0.0,2,0.07050528789659224,20,0.17647058823529413,3,1,2
22,0,4,73,70,40,17,8,3935,73.43,3,0,1,3,-4.10958904109589,98.375,0.38881829733163914,0.18297331639135958,25,0.5717916137229987,25,0.13636363636363635,3,1,2
35,6,5,65,72,26,34,24,1044,23.51,5,0,0,7,10.76923076923077,40.15384615384615,2.9310344827586206,2.0689655172413794,58,5.0,40,0.14285714285714285,1,2,2
32,5,0,84,98,54,16,7,1787,40.67,1,0,1,14,16.666666666666664,33.092592592592595,0.8058198097369894,0.35254616675993283,23,1.1583659764969223,33,0.03125,2,2,2
24,7,6,82,96,36,35,5,3535,132.65,5,1,1,14,17.073170731707318,98.19444444444444,0.8910891089108911,0.1272984441301273,40,1.0183875530410185,29,0.20833333333333334,3,1,2
17,0,8,71,68,31,27,19,1966,122.1,5,1,2,3,-4.225352112676056,63.41935483870968,1.2360122075279756,0.8697863682604272,46,2.105798575788403,22,0.29411764705882354,3,2,2
32,7,2,72,84,44,14,17,2356,174.11,5,0,2,12,16.666666666666664,53.54545454545455,0.5348047538200339,0.6494057724957555,31,1.1842105263157894,37,0.15625,1,2,2
25,4,8,93,88,18,18,15,2250,3.1,0,0,2,5,-5.376344086021505,125.0,0.72,0.6000000000000001,33,1.32,25,0.0,0,1,0
29,7,8,65,88,27,21,7,3487,135.26,4,0,2,23,35.38461538461539,129.14814814814815,0.5420131918554632,0.18067106395182106,28,0.7226842558072842,33,0.13793103448275862,1,1,3
27,4,6,67,90,27,5,22,141,91.29,2,0,1,23,34.32835820895522,5.222222222222222,3.191489361702128,14.042553191489361,27,17.23404255319149,29,0.07407407407407407,0,0,3
29,4,4,67,89,9,6,3,1003,162.53,1,0,2,22,32.83582089552239,111.44444444444444,0.5383848454636092,0.2691924227318046,9,0.8075772681954139,30,0.034482758620689655,2,1,3
37,4,8,92,71,19,8,2,2154,103.92,1,1,1,21,-22.82608695652174,113.36842105263158,0.3342618384401114,0.08356545961002786,10,0.41782729805013924,38,0.02702702702702703,2,1,2
26,4,5,93,74,24,19,14,2014,80.68,4,1,2,19,-20.43010752688172,83.91666666666667,0.8490566037735848,0.6256206554121152,33,1.4746772591857,30,0.15384615384615385,3,1,2
20,4,2,74,76,20,36,5,3608,120.02,1,0,1,2,2.7027027027027026,180.4,0.8980044345898004,0.1247228381374723,41,1.0227272727272727,21,0.05,0,1,2
22,0,8,94,65,13,10,0,968,150.12,4,0,1,29,-30.851063829787233,74.46153846153847,0.9297520661157025,0.0,10,0.9297520661157025,26,0.18181818181818182,3,1,2
23,4,7,81,89,21,1,17,3925,51.21,1,0,0,8,9.876543209876543,186.9047619047619,0.022929936305732482,0.38980891719745225,18,0.4127388535031847,24,0.043478260869565216,0,1,2
21,0,6,82,80,52,21,22,3958,19.8,5,0,1,2,-2.4390243902439024,76.11538461538461,0.4775138959070237,0.5002526528549772,43,0.977766548762001,26,0.23809523809523808,3,1,2
27,4,6,81,69,25,35,10,2735,78.23,0,1,2,12,-14.814814814814813,109.4,1.1517367458866545,0.3290676416819013,45,1.4808043875685557,27,0.0,0,1,2
29,7,6,64,83,43,4,2,804,39.01,1,1,1,19,29.6875,18.697674418604652,0.44776119402985076,0.22388059701492538,6,0.6716417910447761,30,0.034482758620689655,2,0,1
35,6,0,90,68,10,6,12,1334,77.6,1,0,1,22,-24.444444444444443,133.4,0.4047976011994003,0.8095952023988006,18,1.214392803598201,36,0.02857142857142857,2,1,2
39,4,0,72,70,54,5,16,3984,178.39,2,0,2,2,-2.7777777777777777,73.77777777777777,0.11295180722891567,0.36144578313253006,21,0.47439759036144574,41,0.05128205128205128,2,1,2
26,3,1,87,90,6,21,17,667,103.55,0,0,1,3,3.4482758620689653,111.16666666666667,2.833583208395802,2.2938530734632683,38,5.127436281859071,26,0.0,0,1,0
26,4,3,79,73,16,9,13,384,125.0,5,0,2,6,-7.59493670886076,24.0,2.109375,3.046875,22,5.15625,31,0.19230769230769232,3,0,2
27,4,2,92,78,17,39,24,3124,122.19,0,1,0,14,-15.217391304347828,183.76470588235293,1.1235595390524968,0.6914212548015365,63,1.8149807938540332,27,0.0,0,1,2
37,7,4,75,73,6,19,6,1608,147.82,0,0,0,2,-2.666666666666667,268.0,1.0634328358208955,0.33582089552238803,25,1.3992537313432836,37,0.0,2,1,2
23,5,8,88,79,19,27,6,3254,169.97,1,0,0,9,-10.227272727272728,171.26315789473685,0.7467732022126614,0.16594960049170251,33,0.9127228027043638,24,0.043478260869565216,0,1,2
34,2,3,82,84,37,22,13,3440,118.76,3,1,2,2,2.4390243902439024,92.97297297297297,0.5755813953488372,0.34011627906976744,35,0.9156976744186047,37,0.08823529411764706,1,1,2
20,7,4,83,72,10,34,23,2748,85.96,1,0,2,11,-13.253012048192772,274.8,1.1135371179039302,0.7532751091703057,57,1.8668122270742358,21,0.05,0,1,2
18,3,3,93,96,43,0,14,12,57.55,4,0,2,3,3.225806451612903,0.27906976744186046,0.0,105.0,14,105.0,22,0.2222222222222222,3,0,0
30,2,4,66,85,15,28,11,3007,65.17,2,0,2,19,28.78787878787879,200.46666666666667,0.8380445626870635,0.32923179248420353,39,1.167276355171267,32,0.06666666666666667,2,1,3
29,1,5,63,83,50,8,11,2207,60.54,0,0,2,20,31.746031746031743,44.14,0.32623470774807434,0.44857272315360214,19,0.7748074309016764,29,0.0,2,2,1
28,1,0,93,93,54,8,7,4167,58.74,4,0,1,0,0.0,77.16666666666667,0.17278617710583152,0.1511879049676026,15,0.32397408207343414,32,0.14285714285714285,1,1,0
23,5,2,81,95,26,21,15,2145,125.19,5,0,1,14,17.28395061728395,82.5,0.8811188811188811,0.6293706293706294,36,1.5104895104895104,28,0.21739130434782608,3,1,2
18,3,7,64,70,50,1,8,1865,105.99,4,1,1,6,9.375,37.3,0.0482573726541555,0.386058981233244,9,0.4343163538873995,22,0.2222222222222222,3,2,2
29,7,5,82,68,10,15,1,100,36.76,3,0,1,14,-17.073170731707318,10.0,13.5,0.9,16,14.4,32,0.10344827586206896,1,0,2
30,0,0,74,93,15,39,13,4079,174.55,0,0,1,19,25.675675675675674,271.93333333333334,0.8605050257416033,0.28683500858053446,52,1.1473400343221378,30,0.0,2,1,3
33,3,6,90,67,22,5,23,4376,77.28,1,1,2,23,-25.555555555555554,198.9090909090909,0.10283363802559416,0.47303473491773307,28,0.5758683729433273,34,0.030303030303030304,2,1,2
25,6,0,68,65,11,12,23,1312,102.11,0,0,1,3,-4.411764705882353,119.27272727272727,0.823170731707317,1.5777439024390245,35,2.4009146341463414,25,0.0,0,1,2
33,2,3,84,79,39,32,15,2796,126.62,2,0,2,5,-5.952380952380952,71.6923076923077,1.0300429184549356,0.48283261802575106,47,1.5128755364806867,35,0.06060606060606061,2,1,2
24,2,1,84,85,2,18,4,449,110.66,0,0,2,1,1.1904761904761905,224.5,3.608017817371938,0.8017817371937639,22,4.409799554565701,24,0.0,0,1,2
18,4,5,80,95,1,14,4,3439,56.33,4,1,1,15,18.75,3439.0,0.36638557720267523,0.10468159348647862,18,0.4710671706891539,22,0.2222222222222222,3,1,1
29,1,6,68,71,37,32,19,3501,143.69,4,0,1,3,4.411764705882353,94.62162162162163,0.8226221079691517,0.48843187660668386,51,1.3110539845758353,33,0.13793103448275862,1,1,2
19,5,3,81,81,47,9,20,3167,20.27,1,0,1,0,0.0,67.38297872340425,0.2557625513103884,0.5683612251341964,29,0.8241237764445848,20,0.05263157894736842,0,2,2
32,2,2,82,83,51,0,17,120,102.63,1,0,2,1,1.2195121951219512,2.3529411764705883,0.0,12.75,17,12.75,33,0.03125,2,0,2
22,3,0,63,67,23,11,17,3437,49.56,1,0,2,4,6.349206349206349,149.43478260869566,0.2880418970032005,0.44515565900494614,28,0.7331975560081466,23,0.045454545454545456,0,1,2
35,2,6,88,94,28,28,4,3856,111.03,5,1,2,6,6.8181818181818175,137.71428571428572,0.6535269709543569,0.09336099585062241,32,0.7468879668049793,40,0.14285714285714285,1,1,0
23,5,3,74,93,46,16,10,1075,39.63,2,1,1,19,25.675675675675674,23.369565217391305,1.3395348837209302,0.8372093023255813,26,2.1767441860465113,25,0.08695652173913043,0,0,3
26,5,1,60,78,45,3,12,4413,139.11,5,0,2,18,30.0,98.06666666666666,0.06118286879673691,0.24473147518694763,15,0.30591434398368456,31,0.19230769230769232,3,1,1
25,5,0,89,92,33,28,2,2722,41.34,5,0,2,3,3.3707865168539324,82.48484848484848,0.9257898603967671,0.06612784717119764,30,0.9919177075679648,30,0.2,3,1,0
18,3,2,88,94,19,6,16,701,160.33,5,1,1,6,6.8181818181818175,36.89473684210526,0.7703281027104137,2.0542082738944365,22,2.82453637660485,23,0.2777777777777778,3,2,0
31,0,1,79,90,17,12,24,3348,155.15,0,1,2,11,13.924050632911392,196.94117647058823,0.3225806451612903,0.6451612903225806,36,0.967741935483871,31,0.0,2,1,2
21,4,4,92,71,13,4,17,3668,65.55,3,0,2,21,-22.82608695652174,282.15384615384613,0.09814612868047982,0.41712104689203927,21,0.5152671755725191,24,0.14285714285714285,3,1,2
38,1,3,81,95,17,5,13,3265,69.75,0,0,1,14,17.28395061728395,192.05882352941177,0.13782542113323124,0.3583460949464012,18,0.49617151607963245,38,0.0,2,1,2
20,2,0,72,69,1,33,11,20,126.42,1,0,2,3,-4.166666666666666,20.0,148.5,49.50000000000001,44,198.00000000000003,21,0.05,0,0,2
36,3,0,66,78,0,6,13,2446,16.72,2,0,1,12,18.181818181818183,0.0,0.22076860179885527,0.4783319705641864,19,0.6991005723630417,38,0.05555555555555555,2,0,2
20,7,6,67,91,19,27,17,2249,15.03,5,0,1,24,35.82089552238806,118.36842105263158,1.0804802134281903,0.6803023566029346,44,1.7607825700311248,25,0.25,3,1,3
34,1,2,87,88,33,9,19,2513,24.97,0,0,1,1,1.1494252873563218,76.15151515151516,0.32232391563867885,0.6804615996816553,28,1.0027855153203342,34,0.0,2,1,0
20,0,7,68,93,40,3,1,3222,101.46,4,1,1,25,36.76470588235294,80.55,0.08379888268156424,0.027932960893854747,4,0.11173184357541899,24,0.2,3,1,3
33,3,4,84,86,40,2,6,1182,27.25,5,1,1,2,2.380952380952381,29.55,0.15228426395939085,0.45685279187817257,8,0.6091370558375634,38,0.15151515151515152,1,0,2
28,6,1,75,72,47,24,14,2357,50.33,0,0,2,3,-4.0,50.148936170212764,0.9164191769198132,0.5345778532032245,38,1.4509970301230377,28,0.0,2,2,2
38,6,5,69,79,10,22,9,2551,116.62,4,1,0,10,14.492753623188406,255.1,0.7761662093296746,0.31752254018032144,31,1.093688749509996,42,0.10526315789473684,1,1,2
33,4,5,70,69,26,26,14,2073,3.3,0,0,2,1,-1.4285714285714286,79.73076923076923,1.1287988422575976,0.6078147612156295,40,1.7366136034732271,33,0.0,2,1,2
26,4,0,90,68,22,13,16,65,32.85,0,1,1,22,-24.444444444444443,2.9545454545454546,18.0,22.153846153846153,29,40.15384615384615,26,0.0,0,0,2
38,0,6,71,75,37,37,10,4358,167.42,5,1,0,4,5.633802816901409,117.78378378378379,0.7641119779715466,0.2065167508031207,47,0.9706287287746672,43,0.13157894736842105,1,1,2
17,0,8,90,82,43,31,1,471,119.61,0,1,1,8,-8.88888888888889,10.953488372093023,5.923566878980892,0.19108280254777069,32,6.114649681528662,17,0.0,0,0,2
38,4,0,73,94,2,22,20,2214,55.35,1,0,1,21,28.767123287671232,1107.0,0.8943089430894309,0.8130081300813008,42,1.7073170731707317,39,0.02631578947368421,2,1,3
34,2,5,91,79,11,39,17,3225,8.63,4,0,2,12,-13.186813186813188,293.1818181818182,1.0883720930232557,0.47441860465116276,56,1.5627906976744184,38,0.11764705882352941,1,1,2
34,2,5,76,70,29,36,24,342,105.7,2,1,2,6,-7.894736842105263,11.793103448275861,9.473684210526315,6.315789473684211,60,15.789473684210526,36,0.058823529411764705,2,0,2
30,3,4,94,80,30,2,3,717,40.5,3,0,1,14,-14.893617021276595,23.9,0.2510460251046025,0.37656903765690375,5,0.6276150627615062,33,0.1,1,0,2
31,7,8,60,73,22,34,8,2460,172.85,5,0,2,13,21.666666666666668,111.81818181818181,1.2439024390243902,0.2926829268292683,42,1.5365853658536586,36,0.16129032258064516,1,1,2
